sampleTime, isHotThroughputUtilization,queueSize
+8.48075e+08ns, 0,7505
+8.481e+08ns, 0,7508
+8.48125e+08ns, 0,7508
+8.4815e+08ns, 0,7510
+8.48175e+08ns, 0,7512
+8.482e+08ns, 0,7513
+8.48225e+08ns, 0,7516
+8.4825e+08ns, 0,7517
+8.48275e+08ns, 0,7517
+8.483e+08ns, 0,7517
+8.48325e+08ns, 0,7518
+8.4835e+08ns, 0,7518
+8.48375e+08ns, 0,7518
+8.484e+08ns, 0,7519
+8.48425e+08ns, 0,7519
+8.4845e+08ns, 0,7522
+8.48475e+08ns, 0,7525
+8.485e+08ns, 0,7525
+8.48525e+08ns, 0,7526
+8.4855e+08ns, 0,7528
+8.48575e+08ns, 0,7528
+8.486e+08ns, 0,7529
+8.48625e+08ns, 0,7530
+8.4865e+08ns, 0,7530
+8.48675e+08ns, 0,7530
+8.487e+08ns, 0,7530
+8.48725e+08ns, 0,7530
+8.4875e+08ns, 0,7530
+8.48775e+08ns, 0,7530
+8.488e+08ns, 0,7530
+8.48825e+08ns, 0,7530
+8.4885e+08ns, 0,7530
+8.48875e+08ns, 0,7530
+8.489e+08ns, 0,7530
+8.48925e+08ns, 0,7530
+8.4895e+08ns, 0,7530
+8.48975e+08ns, 0,7530
+8.49e+08ns, 0,7530
+8.49025e+08ns, 0,7530
+8.4905e+08ns, 0,7530
+8.49075e+08ns, 0,7530
+8.491e+08ns, 0,7530
+8.49125e+08ns, 0,7530
+8.4915e+08ns, 0,7530
+8.49175e+08ns, 0,7530
+8.492e+08ns, 0,7530
+8.49225e+08ns, 0,7530
+8.4925e+08ns, 0,7530
+8.49275e+08ns, 0,7530
+8.493e+08ns, 0,7530
+8.49325e+08ns, 0,7530
+8.4935e+08ns, 0,7530
+8.49375e+08ns, 0,7530
+8.494e+08ns, 0,7530
+8.49425e+08ns, 0,7530
+8.4945e+08ns, 0,7530
+8.49475e+08ns, 0,7530
+8.495e+08ns, 0,7530
+8.49525e+08ns, 0,7530
+8.4955e+08ns, 0,7530
+8.49575e+08ns, 0,7530
+8.496e+08ns, 0,7530
+8.49625e+08ns, 0,7530
+8.4965e+08ns, 0,7530
+8.49675e+08ns, 0,7530
+8.497e+08ns, 0,7530
+8.49725e+08ns, 0,7530
+8.4975e+08ns, 0,7530
+8.49775e+08ns, 0,7530
+8.498e+08ns, 0,7530
+8.49825e+08ns, 0,7530
+8.4985e+08ns, 0,7530
+8.49875e+08ns, 0,7530
+8.499e+08ns, 0,7530
+8.49925e+08ns, 0,7530
+8.4995e+08ns, 0,7530
+8.49975e+08ns, 0,7530
+8.5e+08ns, 0,7530
+8.50025e+08ns, 0,7530
+8.5005e+08ns, 0,7530
+8.50075e+08ns, 0,7530
+8.501e+08ns, 0,7530
+8.50125e+08ns, 0,7530
+8.5015e+08ns, 0,7530
+8.50175e+08ns, 0,7530
+8.502e+08ns, 0,7530
+8.50225e+08ns, 0,7530
+8.5025e+08ns, 0,7530
+8.50275e+08ns, 0,7530
+8.503e+08ns, 0,7530
+8.50325e+08ns, 0,7530
+8.5035e+08ns, 0,7530
+8.50375e+08ns, 0,7530
+8.504e+08ns, 0,7530
+8.50425e+08ns, 0,7530
+8.5045e+08ns, 0,7530
+8.50475e+08ns, 0,7530
+8.505e+08ns, 0,7530
+8.50525e+08ns, 0,7530
+8.5055e+08ns, 0,7530
+8.50575e+08ns, 0,7530
+8.506e+08ns, 0,7530
+8.50625e+08ns, 0,7530
+8.5065e+08ns, 0,7530
+8.50675e+08ns, 0,7530
+8.507e+08ns, 0,7530
+8.50725e+08ns, 0,7530
+8.5075e+08ns, 0,7530
+8.50775e+08ns, 0,7530
+8.508e+08ns, 0,7530
+8.50825e+08ns, 0,7530
+8.5085e+08ns, 0,7530
+8.50875e+08ns, 0,7530
+8.509e+08ns, 0,7530
+8.50925e+08ns, 0,7530
+8.5095e+08ns, 0,7530
+8.50975e+08ns, 0,7530
+8.51e+08ns, 0,7530
+8.51025e+08ns, 0,7530
+8.5105e+08ns, 0,7530
+8.51075e+08ns, 0,7530
+8.511e+08ns, 0,7530
+8.51125e+08ns, 0,7530
+8.5115e+08ns, 0,7530
+8.51175e+08ns, 0,7530
+8.512e+08ns, 0,7530
+8.51225e+08ns, 0,7530
+8.5125e+08ns, 0,7530
+8.51275e+08ns, 0,7530
+8.513e+08ns, 0,7530
+8.51325e+08ns, 0,7530
+8.5135e+08ns, 0,7530
+8.51375e+08ns, 0,7530
+8.514e+08ns, 0,7530
+8.51425e+08ns, 0,7530
+8.5145e+08ns, 0,7530
+8.51475e+08ns, 0,7530
+8.515e+08ns, 0,7530
+8.51525e+08ns, 0,7530
+8.5155e+08ns, 0,7530
+8.51575e+08ns, 0,7530
+8.516e+08ns, 0,7530
+8.51625e+08ns, 0,7530
+8.5165e+08ns, 0,7530
+8.51675e+08ns, 0,7530
+8.517e+08ns, 0,7530
+8.51725e+08ns, 0,7530
+8.5175e+08ns, 0,7530
+8.51775e+08ns, 0,7530
+8.518e+08ns, 0,7530
+8.51825e+08ns, 0,7530
+8.5185e+08ns, 0,7530
+8.51875e+08ns, 0,7530
+8.519e+08ns, 0,7530
+8.51925e+08ns, 0,7530
+8.5195e+08ns, 0,7530
+8.51975e+08ns, 0,7530
+8.52e+08ns, 0,7530
+8.52025e+08ns, 0,7530
+8.5205e+08ns, 0,7530
+8.52075e+08ns, 0,7530
+8.521e+08ns, 0,7530
+8.52125e+08ns, 0,7530
+8.5215e+08ns, 0,7530
+8.52175e+08ns, 0,7530
+8.522e+08ns, 0,7530
+8.52225e+08ns, 0,7530
+8.5225e+08ns, 0,7530
+8.52275e+08ns, 0,7530
+8.523e+08ns, 0,7530
+8.52325e+08ns, 0,7530
+8.5235e+08ns, 0,7530
+8.52375e+08ns, 0,7530
+8.524e+08ns, 0,7530
+8.52425e+08ns, 0,7530
+8.5245e+08ns, 0,7530
+8.52475e+08ns, 0,7530
+8.525e+08ns, 0,7530
+8.52525e+08ns, 0,7530
+8.5255e+08ns, 0,7530
+8.52575e+08ns, 0,7530
+8.526e+08ns, 0,7530
+8.52625e+08ns, 0,7530
+8.5265e+08ns, 0,7530
+8.52675e+08ns, 0,7530
+8.527e+08ns, 0,7530
+8.52725e+08ns, 0,7530
+8.5275e+08ns, 0,7530
+8.52775e+08ns, 0,7530
+8.528e+08ns, 0,7530
+8.52825e+08ns, 0,7530
+8.5285e+08ns, 0,7530
+8.52875e+08ns, 0,7530
+8.529e+08ns, 0,7530
+8.52925e+08ns, 0,7530
+8.5295e+08ns, 0,7530
+8.52975e+08ns, 0,7530
+8.53e+08ns, 0,7530
+8.53025e+08ns, 0,7530
+8.5305e+08ns, 0,7530
+8.53075e+08ns, 0,7530
+8.531e+08ns, 0,7530
+8.53125e+08ns, 0,7530
+8.5315e+08ns, 0,7530
+8.53175e+08ns, 0,7530
+8.532e+08ns, 0,7530
+8.53225e+08ns, 0,7530
+8.5325e+08ns, 0,7530
+8.53275e+08ns, 0,7530
+8.533e+08ns, 0,7530
+8.53325e+08ns, 0,7530
+8.5335e+08ns, 0,7530
+8.53375e+08ns, 0,7530
+8.534e+08ns, 0,7530
+8.53425e+08ns, 0,7530
+8.5345e+08ns, 0,7530
+8.53475e+08ns, 0,7530
+8.535e+08ns, 0,7530
+8.53525e+08ns, 0,7530
+8.5355e+08ns, 0,7530
+8.53575e+08ns, 0,7530
+8.536e+08ns, 0,7530
+8.53625e+08ns, 0,7530
+8.5365e+08ns, 0,7530
+8.53675e+08ns, 0,7530
+8.537e+08ns, 0,7530
+8.53725e+08ns, 0,7530
+8.5375e+08ns, 0,7530
+8.53775e+08ns, 0,7530
+8.538e+08ns, 0,7530
+8.53825e+08ns, 0,7530
+8.5385e+08ns, 0,7530
+8.53875e+08ns, 0,7530
+8.539e+08ns, 0,7530
+8.53925e+08ns, 0,7530
+8.5395e+08ns, 0,7530
+8.53975e+08ns, 0,7530
+8.54e+08ns, 0,7530
+8.54025e+08ns, 0,7530
+8.5405e+08ns, 0,7530
+8.54075e+08ns, 0,7530
+8.541e+08ns, 0,7530
+8.54125e+08ns, 0,7530
+8.5415e+08ns, 0,7530
+8.54175e+08ns, 0,7530
+8.542e+08ns, 0,7530
+8.54225e+08ns, 0,7530
+8.5425e+08ns, 0,7530
+8.54275e+08ns, 0,7530
+8.543e+08ns, 0,7530
+8.54325e+08ns, 0,7530
+8.5435e+08ns, 0,7530
+8.54375e+08ns, 0,7530
+8.544e+08ns, 0,7530
+8.54425e+08ns, 0,7530
+8.5445e+08ns, 0,7530
+8.54475e+08ns, 0,7530
+8.545e+08ns, 0,7530
+8.54525e+08ns, 0,7532
+8.5455e+08ns, 0,7534
+8.54575e+08ns, 0,7535
+8.546e+08ns, 0,7535
+8.54625e+08ns, 0,7535
+8.5465e+08ns, 0,7535
+8.54675e+08ns, 0,7535
+8.547e+08ns, 0,7535
+8.54725e+08ns, 0,7535
+8.5475e+08ns, 0,7535
+8.54775e+08ns, 0,7535
+8.548e+08ns, 0,7535
+8.54825e+08ns, 0,7535
+8.5485e+08ns, 0,7535
+8.54875e+08ns, 0,7535
+8.549e+08ns, 0,7535
+8.54925e+08ns, 0,7535
+8.5495e+08ns, 0,7535
+8.54975e+08ns, 0,7535
+8.55e+08ns, 0,7535
+8.55025e+08ns, 0,7535
+8.5505e+08ns, 0,7535
+8.55075e+08ns, 0,7535
+8.551e+08ns, 0,7535
+8.55125e+08ns, 0,7535
+8.5515e+08ns, 0,7535
+8.55175e+08ns, 0,7535
+8.552e+08ns, 0,7535
+8.55225e+08ns, 0,7535
+8.5525e+08ns, 0,7535
+8.55275e+08ns, 0,7535
+8.553e+08ns, 0,7535
+8.55325e+08ns, 0,7535
+8.5535e+08ns, 0,7535
+8.55375e+08ns, 0,7535
+8.554e+08ns, 0,7535
+8.55425e+08ns, 0,7535
+8.5545e+08ns, 0,7535
+8.55475e+08ns, 0,7535
+8.555e+08ns, 0,7535
+8.55525e+08ns, 0,7535
+8.5555e+08ns, 0,7535
+8.55575e+08ns, 0,7535
+8.556e+08ns, 0,7535
+8.55625e+08ns, 0,7535
+8.5565e+08ns, 0,7535
+8.55675e+08ns, 0,7535
+8.557e+08ns, 0,7535
+8.55725e+08ns, 0,7535
+8.5575e+08ns, 0,7535
+8.55775e+08ns, 0,7535
+8.558e+08ns, 0,7535
+8.55825e+08ns, 0,7535
+8.5585e+08ns, 0,7535
+8.55875e+08ns, 0,7535
+8.559e+08ns, 0,7535
+8.55925e+08ns, 0,7535
+8.5595e+08ns, 0,7535
+8.55975e+08ns, 0,7535
+8.56e+08ns, 0,7535
+8.56025e+08ns, 0,7535
+8.5605e+08ns, 0,7535
+8.56075e+08ns, 0,7535
+8.561e+08ns, 0,7535
+8.56125e+08ns, 0,7535
+8.5615e+08ns, 0,7535
+8.56175e+08ns, 0,7535
+8.562e+08ns, 0,7535
+8.56225e+08ns, 0,7535
+8.5625e+08ns, 0,7535
+8.56275e+08ns, 0,7535
+8.563e+08ns, 0,7535
+8.56325e+08ns, 0,7535
+8.5635e+08ns, 0,7535
+8.56375e+08ns, 0,7535
+8.564e+08ns, 0,7535
+8.56425e+08ns, 0,7535
+8.5645e+08ns, 0,7535
+8.56475e+08ns, 0,7535
+8.565e+08ns, 0,7535
+8.56525e+08ns, 0,7535
+8.5655e+08ns, 0,7535
+8.56575e+08ns, 0,7535
+8.566e+08ns, 0,7535
+8.56625e+08ns, 0,7535
+8.5665e+08ns, 0,7535
+8.56675e+08ns, 0,7535
+8.567e+08ns, 0,7535
+8.56725e+08ns, 0,7535
+8.5675e+08ns, 0,7535
+8.56775e+08ns, 0,7535
+8.568e+08ns, 0,7535
+8.56825e+08ns, 0,7535
+8.5685e+08ns, 0,7535
+8.56875e+08ns, 0,7535
+8.569e+08ns, 0,7535
+8.56925e+08ns, 0,7535
+8.5695e+08ns, 0,7535
+8.56975e+08ns, 0,7535
+8.57e+08ns, 0,7535
+8.57025e+08ns, 0,7535
+8.5705e+08ns, 0,7535
+8.57075e+08ns, 0,7535
+8.571e+08ns, 0,7535
+8.57125e+08ns, 0,7535
+8.5715e+08ns, 0,7535
+8.57175e+08ns, 0,7535
+8.572e+08ns, 0,7535
+8.57225e+08ns, 0,7535
+8.5725e+08ns, 0,7535
+8.57275e+08ns, 0,7535
+8.573e+08ns, 0,7535
+8.57325e+08ns, 0,7535
+8.5735e+08ns, 0,7535
+8.57375e+08ns, 0,7535
+8.574e+08ns, 0,7535
+8.57425e+08ns, 0,7535
+8.5745e+08ns, 0,7535
+8.57475e+08ns, 0,7535
+8.575e+08ns, 0,7535
+8.57525e+08ns, 0,7535
+8.5755e+08ns, 0,7535
+8.57575e+08ns, 0,7535
+8.576e+08ns, 0,7535
+8.57625e+08ns, 0,7535
+8.5765e+08ns, 0,7535
+8.57675e+08ns, 0,7535
+8.577e+08ns, 0,7535
+8.57725e+08ns, 0,7535
+8.5775e+08ns, 0,7535
+8.57775e+08ns, 0,7535
+8.578e+08ns, 0,7535
+8.57825e+08ns, 0,7535
+8.5785e+08ns, 0,7535
+8.57875e+08ns, 0,7535
+8.579e+08ns, 0,7535
+8.57925e+08ns, 0,7535
+8.5795e+08ns, 0,7535
+8.57975e+08ns, 0,7535
+8.58e+08ns, 0,7535
+8.58025e+08ns, 0,7535
+8.5805e+08ns, 0,7535
+8.58075e+08ns, 0,7535
+8.581e+08ns, 0,7535
+8.58125e+08ns, 0,7535
+8.5815e+08ns, 0,7535
+8.58175e+08ns, 0,7535
+8.582e+08ns, 0,7535
+8.58225e+08ns, 0,7535
+8.5825e+08ns, 0,7535
+8.58275e+08ns, 0,7535
+8.583e+08ns, 0,7535
+8.58325e+08ns, 0,7535
+8.5835e+08ns, 0,7535
+8.58375e+08ns, 0,7535
+8.584e+08ns, 0,7535
+8.58425e+08ns, 0,7535
+8.5845e+08ns, 0,7535
+8.58475e+08ns, 0,7535
+8.585e+08ns, 0,7535
+8.58525e+08ns, 0,7535
+8.5855e+08ns, 0,7535
+8.58575e+08ns, 0,7535
+8.586e+08ns, 0,7535
+8.58625e+08ns, 0,7535
+8.5865e+08ns, 0,7535
+8.58675e+08ns, 0,7535
+8.587e+08ns, 0,7535
+8.58725e+08ns, 0,7535
+8.5875e+08ns, 0,7535
+8.58775e+08ns, 0,7535
+8.588e+08ns, 0,7535
+8.58825e+08ns, 0,7535
+8.5885e+08ns, 0,7535
+8.58875e+08ns, 0,7535
+8.589e+08ns, 0,7535
+8.58925e+08ns, 0,7535
+8.5895e+08ns, 0,7535
+8.58975e+08ns, 0,7535
+8.59e+08ns, 0,7535
+8.59025e+08ns, 0,7535
+8.5905e+08ns, 0,7535
+8.59075e+08ns, 0,7535
+8.591e+08ns, 0,7535
+8.59125e+08ns, 0,7535
+8.5915e+08ns, 0,7535
+8.59175e+08ns, 0,7535
+8.592e+08ns, 0,7535
+8.59225e+08ns, 0,7535
+8.5925e+08ns, 0,7535
+8.59275e+08ns, 0,7535
+8.593e+08ns, 0,7535
+8.59325e+08ns, 0,7535
+8.5935e+08ns, 0,7535
+8.59375e+08ns, 0,7535
+8.594e+08ns, 0,7535
+8.59425e+08ns, 0,7535
+8.5945e+08ns, 0,7535
+8.59475e+08ns, 0,7535
+8.595e+08ns, 0,7535
+8.59525e+08ns, 0,7535
+8.5955e+08ns, 0,7535
+8.59575e+08ns, 0,7535
+8.596e+08ns, 0,7535
+8.59625e+08ns, 0,7535
+8.5965e+08ns, 0,7535
+8.59675e+08ns, 0,7535
+8.597e+08ns, 0,7535
+8.59725e+08ns, 0,7535
+8.5975e+08ns, 0,7535
+8.59775e+08ns, 0,7535
+8.598e+08ns, 0,7535
+8.59825e+08ns, 0,7535
+8.5985e+08ns, 0,7535
+8.59875e+08ns, 0,7535
+8.599e+08ns, 0,7535
+8.59925e+08ns, 0,7535
+8.5995e+08ns, 0,7535
+8.59975e+08ns, 0,7535
+8.6e+08ns, 0,7535
+8.60025e+08ns, 0,7535
+8.6005e+08ns, 0,7535
+8.60075e+08ns, 0,7535
+8.601e+08ns, 0,7537
+8.60125e+08ns, 0,7539
+8.6015e+08ns, 0,7544
+8.60175e+08ns, 0,7545
+8.602e+08ns, 0,7545
+8.60225e+08ns, 0,7545
+8.6025e+08ns, 0,7545
+8.60275e+08ns, 0,7545
+8.603e+08ns, 0,7545
+8.60325e+08ns, 0,7545
+8.6035e+08ns, 0,7545
+8.60375e+08ns, 0,7545
+8.604e+08ns, 0,7545
+8.60425e+08ns, 0,7545
+8.6045e+08ns, 0,7545
+8.60475e+08ns, 0,7545
+8.605e+08ns, 0,7545
+8.60525e+08ns, 0,7545
+8.6055e+08ns, 0,7545
+8.60575e+08ns, 0,7545
+8.606e+08ns, 0,7545
+8.60625e+08ns, 0,7546
+8.6065e+08ns, 0,7548
+8.60675e+08ns, 0,7550
+8.607e+08ns, 0,7550
+8.60725e+08ns, 0,7551
+8.6075e+08ns, 0,7551
+8.60775e+08ns, 0,7551
+8.608e+08ns, 0,7551
+8.60825e+08ns, 0,7551
+8.6085e+08ns, 0,7551
+8.60875e+08ns, 0,7553
+8.609e+08ns, 0,7557
+8.60925e+08ns, 0,7557
+8.6095e+08ns, 0,7558
+8.60975e+08ns, 0,7559
+8.61e+08ns, 0,7561
+8.61025e+08ns, 0,7561
+8.6105e+08ns, 0,7561
+8.61075e+08ns, 0,7561
+8.611e+08ns, 0,7562
+8.61125e+08ns, 0,7562
+8.6115e+08ns, 0,7562
+8.61175e+08ns, 0,7564
+8.612e+08ns, 0,7564
+8.61225e+08ns, 0,7564
+8.6125e+08ns, 0,7564
+8.61275e+08ns, 0,7564
+8.613e+08ns, 0,7564
+8.61325e+08ns, 0,7564
+8.6135e+08ns, 0,7564
+8.61375e+08ns, 0,7564
+8.614e+08ns, 0,7564
+8.61425e+08ns, 0,7564
+8.6145e+08ns, 0,7564
+8.61475e+08ns, 0,7564
+8.615e+08ns, 0,7564
+8.61525e+08ns, 0,7564
+8.6155e+08ns, 0,7564
+8.61575e+08ns, 0,7564
+8.616e+08ns, 0,7564
+8.61625e+08ns, 0,7564
+8.6165e+08ns, 0,7564
+8.61675e+08ns, 0,7564
+8.617e+08ns, 0,7564
+8.61725e+08ns, 0,7564
+8.6175e+08ns, 0,7564
+8.61775e+08ns, 0,7564
+8.618e+08ns, 0,7564
+8.61825e+08ns, 0,7564
+8.6185e+08ns, 0,7564
+8.61875e+08ns, 0,7564
+8.619e+08ns, 0,7564
+8.61925e+08ns, 0,7564
+8.6195e+08ns, 0,7564
+8.61975e+08ns, 0,7564
+8.62e+08ns, 0,7564
+8.62025e+08ns, 0,7564
+8.6205e+08ns, 0,7564
+8.62075e+08ns, 0,7564
+8.621e+08ns, 0,7564
+8.62125e+08ns, 0,7564
+8.6215e+08ns, 0,7564
+8.62175e+08ns, 0,7564
+8.622e+08ns, 0,7564
+8.62225e+08ns, 0,7564
+8.6225e+08ns, 0,7564
+8.62275e+08ns, 0,7564
+8.623e+08ns, 0,7564
+8.62325e+08ns, 0,7564
+8.6235e+08ns, 0,7564
+8.62375e+08ns, 0,7564
+8.624e+08ns, 0,7564
+8.62425e+08ns, 0,7564
+8.6245e+08ns, 0,7564
+8.62475e+08ns, 0,7564
+8.625e+08ns, 0,7564
+8.62525e+08ns, 0,7564
+8.6255e+08ns, 0,7564
+8.62575e+08ns, 0,7564
+8.626e+08ns, 0,7564
+8.62625e+08ns, 0,7564
+8.6265e+08ns, 0,7564
+8.62675e+08ns, 0,7564
+8.627e+08ns, 0,7564
+8.62725e+08ns, 0,7564
+8.6275e+08ns, 0,7564
+8.62775e+08ns, 0,7564
+8.628e+08ns, 0,7564
+8.62825e+08ns, 0,7564
+8.6285e+08ns, 0,7564
+8.62875e+08ns, 0,7564
+8.629e+08ns, 0,7564
+8.62925e+08ns, 0,7564
+8.6295e+08ns, 0,7564
+8.62975e+08ns, 0,7564
+8.63e+08ns, 0,7564
+8.63025e+08ns, 0,7564
+8.6305e+08ns, 0,7564
+8.63075e+08ns, 0,7564
+8.631e+08ns, 0,7564
+8.63125e+08ns, 0,7564
+8.6315e+08ns, 0,7564
+8.63175e+08ns, 0,7564
+8.632e+08ns, 0,7564
+8.63225e+08ns, 0,7564
+8.6325e+08ns, 0,7564
+8.63275e+08ns, 0,7564
+8.633e+08ns, 0,7564
+8.63325e+08ns, 0,7564
+8.6335e+08ns, 0,7564
+8.63375e+08ns, 0,7564
+8.634e+08ns, 0,7564
+8.63425e+08ns, 0,7564
+8.6345e+08ns, 0,7564
+8.63475e+08ns, 0,7564
+8.635e+08ns, 0,7564
+8.63525e+08ns, 0,7564
+8.6355e+08ns, 0,7564
+8.63575e+08ns, 0,7564
+8.636e+08ns, 0,7564
+8.63625e+08ns, 0,7564
+8.6365e+08ns, 0,7564
+8.63675e+08ns, 0,7564
+8.637e+08ns, 0,7564
+8.63725e+08ns, 0,7564
+8.6375e+08ns, 0,7564
+8.63775e+08ns, 0,7564
+8.638e+08ns, 0,7564
+8.63825e+08ns, 0,7564
+8.6385e+08ns, 0,7564
+8.63875e+08ns, 0,7564
+8.639e+08ns, 0,7564
+8.63925e+08ns, 0,7564
+8.6395e+08ns, 0,7564
+8.63975e+08ns, 0,7564
+8.64e+08ns, 0,7564
+8.64025e+08ns, 0,7564
+8.6405e+08ns, 0,7564
+8.64075e+08ns, 0,7564
+8.641e+08ns, 0,7564
+8.64125e+08ns, 0,7564
+8.6415e+08ns, 0,7564
+8.64175e+08ns, 0,7564
+8.642e+08ns, 0,7564
+8.64225e+08ns, 0,7564
+8.6425e+08ns, 0,7564
+8.64275e+08ns, 0,7564
+8.643e+08ns, 0,7564
+8.64325e+08ns, 0,7564
+8.6435e+08ns, 0,7564
+8.64375e+08ns, 0,7564
+8.644e+08ns, 0,7564
+8.64425e+08ns, 0,7564
+8.6445e+08ns, 0,7564
+8.64475e+08ns, 0,7564
+8.645e+08ns, 0,7564
+8.64525e+08ns, 0,7564
+8.6455e+08ns, 0,7564
+8.64575e+08ns, 0,7564
+8.646e+08ns, 0,7564
+8.64625e+08ns, 0,7564
+8.6465e+08ns, 0,7564
+8.64675e+08ns, 0,7564
+8.647e+08ns, 0,7564
+8.64725e+08ns, 0,7564
+8.6475e+08ns, 0,7564
+8.64775e+08ns, 0,7564
+8.648e+08ns, 0,7564
+8.64825e+08ns, 0,7564
+8.6485e+08ns, 0,7564
+8.64875e+08ns, 0,7564
+8.649e+08ns, 0,7564
+8.64925e+08ns, 0,7564
+8.6495e+08ns, 0,7564
+8.64975e+08ns, 0,7564
+8.65e+08ns, 0,7564
+8.65025e+08ns, 0,7564
+8.6505e+08ns, 0,7564
+8.65075e+08ns, 0,7564
+8.651e+08ns, 0,7564
+8.65125e+08ns, 0,7564
+8.6515e+08ns, 0,7564
+8.65175e+08ns, 0,7564
+8.652e+08ns, 0,7564
+8.65225e+08ns, 0,7564
+8.6525e+08ns, 0,7564
+8.65275e+08ns, 0,7564
+8.653e+08ns, 0,7564
+8.65325e+08ns, 0,7564
+8.6535e+08ns, 0,7564
+8.65375e+08ns, 0,7564
+8.654e+08ns, 0,7564
+8.65425e+08ns, 0,7564
+8.6545e+08ns, 0,7564
+8.65475e+08ns, 0,7564
+8.655e+08ns, 0,7564
+8.65525e+08ns, 0,7564
+8.6555e+08ns, 0,7564
+8.65575e+08ns, 0,7564
+8.656e+08ns, 0,7564
+8.65625e+08ns, 0,7564
+8.6565e+08ns, 0,7564
+8.65675e+08ns, 0,7564
+8.657e+08ns, 0,7564
+8.65725e+08ns, 0,7564
+8.6575e+08ns, 0,7564
+8.65775e+08ns, 0,7564
+8.658e+08ns, 0,7564
+8.65825e+08ns, 0,7564
+8.6585e+08ns, 0,7566
+8.65875e+08ns, 0,7567
+8.659e+08ns, 0,7567
+8.65925e+08ns, 0,7567
+8.6595e+08ns, 0,7569
+8.65975e+08ns, 0,7570
+8.66e+08ns, 0,7571
+8.66025e+08ns, 0,7572
+8.6605e+08ns, 0,7573
+8.66075e+08ns, 0,7575
+8.661e+08ns, 0,7575
+8.66125e+08ns, 0,7575
+8.6615e+08ns, 0,7575
+8.66175e+08ns, 0,7575
+8.662e+08ns, 0,7577
+8.66225e+08ns, 0,7579
+8.6625e+08ns, 0,7580
+8.66275e+08ns, 0,7584
+8.663e+08ns, 0,7584
+8.66325e+08ns, 0,7584
+8.6635e+08ns, 0,7584
+8.66375e+08ns, 0,7586
+8.664e+08ns, 0,7589
+8.66425e+08ns, 0,7591
+8.6645e+08ns, 0,7592
+8.66475e+08ns, 0,7593
+8.665e+08ns, 0,7595
+8.66525e+08ns, 0,7595
+8.6655e+08ns, 0,7595
+8.66575e+08ns, 0,7597
+8.666e+08ns, 0,7601
+8.66625e+08ns, 0,7601
+8.6665e+08ns, 0,7602
+8.66675e+08ns, 0,7603
+8.667e+08ns, 0,7603
+8.66725e+08ns, 0,7603
+8.6675e+08ns, 0,7603
+8.66775e+08ns, 0,7604
+8.668e+08ns, 0,7605
+8.66825e+08ns, 0,7607
+8.6685e+08ns, 0,7610
+8.66875e+08ns, 0,7610
+8.669e+08ns, 0,7611
+8.66925e+08ns, 0,7611
+8.6695e+08ns, 0,7611
+8.66975e+08ns, 0,7611
+8.67e+08ns, 0,7611
+8.67025e+08ns, 0,7611
+8.6705e+08ns, 0,7611
+8.67075e+08ns, 0,7613
+8.671e+08ns, 0,7614
+8.67125e+08ns, 0,7614
+8.6715e+08ns, 0,7614
+8.67175e+08ns, 0,7614
+8.672e+08ns, 0,7614
+8.67225e+08ns, 0,7614
+8.6725e+08ns, 0,7614
+8.67275e+08ns, 0,7614
+8.673e+08ns, 0,7614
+8.67325e+08ns, 0,7614
+8.6735e+08ns, 0,7614
+8.67375e+08ns, 0,7614
+8.674e+08ns, 0,7614
+8.67425e+08ns, 0,7615
+8.6745e+08ns, 0,7617
+8.67475e+08ns, 0,7620
+8.675e+08ns, 0,7622
+8.67525e+08ns, 0,7624
+8.6755e+08ns, 0,7624
+8.67575e+08ns, 0,7624
+8.676e+08ns, 0,7624
+8.67625e+08ns, 0,7624
+8.6765e+08ns, 0,7624
+8.67675e+08ns, 0,7624
+8.677e+08ns, 0,7624
+8.67725e+08ns, 0,7624
+8.6775e+08ns, 0,7624
+8.67775e+08ns, 0,7624
+8.678e+08ns, 0,7624
+8.67825e+08ns, 0,7624
+8.6785e+08ns, 0,7624
+8.67875e+08ns, 0,7624
+8.679e+08ns, 0,7624
+8.67925e+08ns, 0,7624
+8.6795e+08ns, 0,7624
+8.67975e+08ns, 0,7624
+8.68e+08ns, 0,7624
+8.68025e+08ns, 0,7624
+8.6805e+08ns, 0,7624
+8.68075e+08ns, 0,7624
+8.681e+08ns, 0,7624
+8.68125e+08ns, 0,7624
+8.6815e+08ns, 0,7624
+8.68175e+08ns, 0,7624
+8.682e+08ns, 0,7624
+8.68225e+08ns, 0,7624
+8.6825e+08ns, 0,7624
+8.68275e+08ns, 0,7624
+8.683e+08ns, 0,7624
+8.68325e+08ns, 0,7624
+8.6835e+08ns, 0,7624
+8.68375e+08ns, 0,7624
+8.684e+08ns, 0,7624
+8.68425e+08ns, 0,7624
+8.6845e+08ns, 0,7624
+8.68475e+08ns, 0,7624
+8.685e+08ns, 0,7624
+8.68525e+08ns, 0,7624
+8.6855e+08ns, 0,7624
+8.68575e+08ns, 0,7624
+8.686e+08ns, 0,7624
+8.68625e+08ns, 0,7624
+8.6865e+08ns, 0,7624
+8.68675e+08ns, 0,7624
+8.687e+08ns, 0,7624
+8.68725e+08ns, 0,7624
+8.6875e+08ns, 0,7624
+8.68775e+08ns, 0,7624
+8.688e+08ns, 0,7624
+8.68825e+08ns, 0,7624
+8.6885e+08ns, 0,7624
+8.68875e+08ns, 0,7624
+8.689e+08ns, 0,7624
